Datetime	hanle_cloud%	merak_cloud%	Hanle pblh merra	Merak pblh merra
2018-12-12 20:05:00	64.0	97.333	1.334	1.578
2018-12-12 20:10:00	72.174	-99.9	1.334	1.578
2018-12-13 05:35:00	43.647	92.353	2.085	2.173
2018-12-13 07:10:00	89.833	99.231	2.328	2.282
2018-12-13 08:45:00	-99.9	100.0	2.267	2.153
2018-12-13 16:35:00	27.065	39.351	1.064	0.804
2018-12-13 20:50:00	31.678	44.913	1.286	0.988
2018-12-14 06:15:00	79.31	82.8	2.341	1.849
2018-12-14 07:50:00	84.627	74.139	2.333	1.852
2018-12-14 17:15:00	6.947	28.83	1.324	0.991
2018-12-14 19:55:00	2.875	22.667	1.171	0.796
2018-12-14 21:35:00	-99.9	100.0	0.898	0.41
2018-12-15 05:20:00	21.839	50.361	1.127	0.502
2018-12-15 08:35:00	49.25	77.697	1.53	1.003
2018-12-15 16:20:00	8.25	21.878	0.057	0.056
2018-12-15 20:40:00	7.162	11.961	0.056	0.055
2018-12-16 06:05:00	13.714	41.208	1.486	0.554
2018-12-16 07:40:00	19.316	44.48	1.724	1.152
2018-12-16 17:05:00	4.714	17.735	0.057	0.056
2018-12-16 21:20:00	0.571	9.419	0.056	0.056
2018-12-17 05:10:00	23.929	59.765	0.87	0.709
2018-12-17 08:20:00	24.491	53.556	1.952	1.505
2018-12-17 08:25:00	-99.9	45.2	1.952	1.505
2018-12-17 16:10:00	3.125	16.516	0.504	0.563
2018-12-17 20:25:00	7.402	11.358	0.073	0.056
2018-12-18 05:50:00	11.781	30.076	1.267	0.79
2018-12-18 07:25:00	15.2	32.0	1.781	1.185
2018-12-18 16:50:00	6.235	-99.9	1.122	1.631
2018-12-18 16:55:00	-99.9	46.852	1.122	1.631
2018-12-18 21:10:00	0.583	97.333	0.345	1.038
2018-12-19 04:55:00	86.0	100.0	0.288	1.269
2018-12-19 08:10:00	98.265	100.0	3.064	2.968
2018-12-19 17:35:00	1.739	16.64	1.269	1.857
2018-12-19 20:15:00	21.6	15.774	1.265	1.851
2018-12-20 05:40:00	9.72	34.641	2.337	2.216
2018-12-20 07:15:00	5.806	29.419	3.038	2.789
2018-12-20 16:40:00	13.422	15.54	0.88	0.815
2018-12-20 20:55:00	11.211	12.205	0.812	1.386
2018-12-21 04:45:00	58.4	-99.9	0.87	1.338
2018-12-21 06:20:00	4.364	35.333	2.749	2.119
2018-12-21 08:00:00	10.667	30.614	3.044	2.966
2018-12-21 17:25:00	5.546	14.383	0.688	1.304
2018-12-21 20:00:00	6.316	14.194	0.439	0.991
2018-12-22 05:25:00	8.4	33.362	0.934	0.766
2018-12-22 08:40:00	43.286	96.625	2.046	1.833
2018-12-22 16:30:00	6.73	92.59	0.139	0.722
2018-12-22 20:45:00	5.576	46.68	0.057	0.716
2018-12-23 06:10:00	53.9	81.238	2.662	1.869
2018-12-23 07:45:00	39.348	68.5	2.893	2.299
2018-12-23 17:10:00	4.406	18.471	1.153	1.337
2018-12-23 19:50:00	34.118	-99.9	1.048	0.899
2018-12-23 21:25:00	15.667	45.231	1.018	1.29
2018-12-24 05:15:00	15.072	48.369	1.871	1.072
2018-12-24 08:30:00	42.095	77.091	2.471	2.056
2018-12-24 16:15:00	3.263	65.6	1.234	1.34
2018-12-24 20:30:00	13.52	36.421	0.882	0.614
2018-12-25 05:55:00	6.526	33.538	1.181	0.843
2018-12-25 07:35:00	8.188	27.613	1.515	1.27
2018-12-25 17:00:00	16.583	19.674	0.065	0.091
2018-12-25 21:15:00	9.889	11.18	0.055	0.109
2018-12-26 05:00:00	38.756	63.415	1.396	0.886
2018-12-26 08:15:00	49.354	92.588	2.54	2.219
2018-12-26 17:40:00	-99.9	83.667	1.702	1.232
2018-12-26 20:20:00	99.714	100.0	1.215	1.572
2018-12-27 05:45:00	41.618	93.677	2.814	2.667
2018-12-27 07:20:00	94.051	99.487	2.88	2.793
2018-12-27 16:45:00	30.772	31.755	1.508	1.517
2018-12-27 21:00:00	-99.9	9.744	0.501	0.232
2018-12-27 21:05:00	11.797	21.217	0.501	0.232
2018-12-28 04:50:00	79.818	87.84	1.138	0.38
2018-12-28 06:25:00	-99.9	100.0	1.665	1.444
2018-12-28 06:30:00	-99.9	100.0	1.665	1.444
2018-12-28 08:05:00	14.25	34.426	1.861	1.496
2018-12-28 17:30:00	24.774	40.229	0.056	0.055
2018-12-28 20:05:00	-99.9	9.854	0.055	0.055
2018-12-28 20:10:00	10.609	-99.9	0.055	0.055
2018-12-29 05:35:00	9.631	36.56	1.235	0.464
2018-12-29 07:10:00	4.0	31.846	1.61	1.254
2018-12-29 08:45:00	-99.9	77.6	1.619	1.255
2018-12-29 16:35:00	5.21	13.096	0.057	0.086
2018-12-29 20:50:00	3.859	13.582	0.941	0.873
2018-12-30 06:15:00	15.429	99.448	1.583	1.521
2018-12-30 07:50:00	31.677	83.192	1.715	1.699
2018-12-30 17:15:00	17.724	75.245	1.639	0.902
2018-12-30 19:55:00	53.5	99.5	1.188	0.878
2018-12-30 21:35:00	-99.9	100.0	1.166	0.814
2018-12-31 05:20:00	10.744	45.171	1.517	1.18
2018-12-31 08:35:00	63.25	72.903	2.257	1.587
2018-12-31 16:20:00	1.167	10.204	0.548	0.383
2018-12-31 20:40:00	8.154	13.903	0.552	0.206
